stasiun,pm10,so2,co,o3,no2,critical,categori,year,kmeans_label
2,67.0,11.0,41.0,78.0,12.0,3,1,2020,1
2,52.0,12.0,40.0,119.0,12.0,3,2,2020,1
2,76.0,14.0,49.5,110.0,10.0,3,2,2020,1
2,62.0,12.0,41.0,50.0,15.0,0,1,2020,1
2,58.0,12.0,43.0,64.0,13.0,3,1,2020,1
2,50.0,14.0,31.0,44.0,12.0,0,0,2020,1
2,40.0,14.0,34.0,35.0,5.0,0,0,2020,1
2,45.0,15.0,43.0,84.0,9.0,3,1,2020,1
2,36.0,14.0,29.0,78.0,11.0,3,1,2020,1
2,62.0,13.0,39.0,74.0,9.0,3,1,2020,1
2,70.0,13.0,42.0,79.0,10.0,3,1,2020,1
2,45.0,14.0,27.0,54.0,8.0,3,1,2020,1
2,44.0,15.0,39.0,38.0,10.0,0,0,2020,1
2,38.0,15.0,35.0,45.0,8.0,3,0,2020,1
2,41.0,15.0,49.5,37.0,8.0,2,0,2020,1
2,67.0,14.0,49.5,49.0,12.0,0,1,2020,1
2,55.0,14.0,26.0,45.0,8.0,0,1,2020,1
2,51.0,14.0,28.0,50.0,7.0,0,1,2020,1
2,46.0,14.0,35.0,46.0,11.0,0,0,2020,1
2,53.0,16.0,26.0,45.0,9.0,0,1,2020,1
2,55.0,16.0,23.0,68.0,9.0,3,1,2020,1
2,57.0,15.0,36.0,56.0,8.0,0,1,2020,1
2,62.0,15.0,46.0,108.0,8.0,3,2,2020,1
2,52.0,17.0,35.0,55.0,15.0,3,1,2020,1
2,38.0,16.0,30.0,59.0,10.0,3,1,2020,1
2,51.0,16.0,47.0,58.0,11.0,3,1,2020,1
2,53.0,16.0,28.0,35.0,6.0,0,1,2020,1
2,55.0,14.0,49.5,41.0,11.0,2,1,2020,1
2,49.0,15.0,27.0,49.0,6.0,0,0,2020,1
2,48.0,16.0,40.0,38.0,10.0,0,0,2020,1
2,50.0,15.0,33.0,48.0,13.0,0,0,2020,1
2,51.0,16.0,49.5,45.0,10.0,2,1,2020,1
2,34.0,16.0,30.0,55.0,14.0,3,1,2020,1
2,66.0,16.0,49.5,70.0,13.0,3,1,2020,1
2,71.0,16.0,47.0,54.0,12.0,0,1,2020,1
2,51.0,16.0,35.0,93.0,5.0,3,1,2020,1
2,51.0,16.0,24.0,74.0,7.0,3,1,2020,1
2,54.0,17.0,31.0,72.0,10.0,3,1,2020,1
2,74.0,18.0,36.0,73.0,8.0,0,1,2020,1
2,51.0,18.0,35.0,62.0,7.0,3,1,2020,1
2,59.0,19.0,25.0,65.0,7.0,3,1,2020,1
2,52.0,17.0,29.0,33.0,6.0,0,1,2020,1
2,53.0,17.0,26.0,72.0,8.0,3,1,2020,1
2,60.0,17.0,31.0,71.0,4.0,3,1,2020,1
2,58.0,19.0,26.0,75.0,8.0,3,1,2020,1
2,46.0,19.0,29.0,55.0,5.0,3,1,2020,1
2,65.0,19.0,37.0,77.0,10.0,3,1,2020,1
2,62.0,20.0,35.0,49.0,8.0,0,1,2020,1
2,67.0,17.0,26.0,68.0,7.0,3,1,2020,1
2,57.0,17.0,26.0,28.0,6.0,0,1,2020,1
2,44.0,17.0,36.0,55.0,8.0,3,1,2020,1
2,54.0,17.0,28.0,51.0,5.0,0,1,2020,1
2,77.0,2.0,38.0,58.0,9.0,0,1,2020,1
2,76.0,12.0,37.0,77.0,12.0,3,1,2020,1
2,58.0,14.0,23.0,88.0,10.0,3,1,2020,1
2,64.0,15.0,20.0,71.0,13.0,3,1,2020,1
2,60.0,22.0,29.0,67.0,11.0,3,1,2020,1
2,60.0,22.0,29.0,82.0,10.0,3,1,2020,1
2,65.0,25.0,26.0,80.0,13.0,3,1,2020,1
2,28.0,16.0,42.0,6.0,14.0,1,0,2020,1
3,70.0,30.0,37.0,63.0,5.0,0,1,2020,1
3,76.0,31.0,49.5,94.0,5.0,3,1,2020,1
3,59.0,30.0,40.0,35.0,3.0,0,1,2020,1
3,59.0,30.0,36.0,41.0,4.0,0,1,2020,1
3,58.0,19.0,34.0,85.0,4.0,3,1,2020,1
3,64.0,22.0,41.0,78.0,7.0,3,1,2020,1
3,53.0,23.0,18.0,86.0,16.0,3,1,2020,1
3,73.0,22.0,27.0,37.0,9.0,0,1,2020,1
3,80.0,22.0,26.0,44.0,9.0,0,1,2020,1
3,72.0,23.0,27.0,56.0,8.0,0,1,2020,1
3,77.0,22.0,49.5,77.0,9.0,0,1,2020,1
3,93.0,25.0,37.0,52.0,6.0,0,1,2020,1
4,58.0,18.0,28.0,64.0,9.0,3,1,2020,1
4,36.0,18.0,39.0,66.0,9.0,3,1,2020,1
4,49.0,21.0,22.0,70.0,10.0,3,1,2020,1
4,60.0,14.0,41.0,71.0,11.0,3,1,2020,1
4,65.0,18.0,30.0,57.0,5.0,0,1,2020,1
4,67.0,20.0,35.0,98.0,10.0,3,1,2020,1
4,76.0,18.0,49.5,66.0,7.0,0,1,2020,1
4,52.0,18.0,21.0,41.0,8.0,0,1,2020,1
4,57.0,17.0,34.0,47.0,9.0,0,1,2020,1
4,55.0,15.0,29.0,50.0,10.0,0,1,2020,1
4,46.0,15.0,27.0,40.0,7.0,0,0,2020,1
4,57.0,16.0,42.0,89.0,7.0,3,1,2020,1
4,65.0,16.0,35.0,65.0,9.0,0,1,2020,1
4,51.0,15.0,38.0,46.0,9.0,0,1,2020,1
4,34.0,14.0,31.0,51.0,9.0,3,1,2020,1
4,63.0,16.0,37.0,52.0,6.0,0,1,2020,1
4,48.0,19.0,23.0,50.0,9.0,3,0,2020,1
4,48.0,15.0,24.0,50.0,6.0,3,0,2020,1
4,53.0,18.0,26.0,60.0,7.0,3,1,2020,1
4,72.0,17.0,45.0,77.0,10.0,3,1,2020,1
4,56.0,19.0,25.0,62.0,11.0,3,1,2020,1
4,24.0,17.0,49.5,95.0,3.0,3,1,2020,1
4,34.0,27.0,40.0,54.0,7.0,3,1,2020,1
4,30.0,24.0,40.0,58.0,5.0,3,1,2020,1
4,52.0,22.0,38.0,59.0,7.0,3,1,2020,1
4,32.0,21.0,39.0,43.0,4.0,3,0,2020,1
4,34.0,20.0,46.0,63.0,4.0,3,1,2020,1
4,44.0,19.0,49.5,72.0,10.0,3,1,2020,1
4,32.0,19.0,49.5,69.0,6.0,3,1,2020,1
4,53.0,18.0,49.5,92.0,8.0,3,1,2020,1
4,48.0,19.0,49.5,70.0,9.0,3,1,2020,1
4,40.0,18.0,38.0,101.0,9.0,3,2,2020,1
4,45.0,18.0,35.0,90.0,6.0,3,1,2020,1
4,69.0,7.0,36.0,76.0,17.0,3,1,2020,1
4,65.0,9.0,32.0,48.0,11.0,0,1,2020,1
4,76.0,16.0,38.0,85.0,17.0,3,1,2020,1
4,87.0,15.0,48.0,95.0,11.0,3,1,2020,1
4,62.0,17.0,32.0,68.0,11.0,3,1,2020,1
4,57.0,16.0,23.0,59.0,11.0,3,1,2020,1
4,64.0,17.0,29.0,66.0,10.0,3,1,2020,1
4,64.0,19.0,27.0,88.0,8.0,3,1,2020,1
4,50.0,22.0,26.0,45.0,8.0,0,0,2020,1
4,58.0,21.0,23.0,65.0,8.0,2,1,2020,1
1,51.0,12.0,27.0,80.0,12.0,3,1,2021,1
3,60.0,30.0,34.0,42.0,6.0,0,1,2021,1
3,52.0,26.0,32.0,54.0,8.0,2,1,2021,1
3,89.0,27.0,47.0,61.0,11.0,0,1,2021,1
3,57.0,26.0,34.0,39.0,7.0,0,1,2021,1
4,46.0,17.0,26.0,27.0,12.0,0,0,2021,1
4,55.0,19.0,29.0,67.0,13.0,2,1,2021,1
4,57.0,21.0,23.0,36.0,16.0,0,1,2021,1
4,54.0,23.0,13.0,25.0,22.0,0,1,2021,1
